step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
4,Lower Saxony,2015-07-05,2015-08-02,-0.143446296453476,-0.143446296453476,-0.143446296453476,-0.143446296453476,-0.143446296453476,-0.143446296453476,-0.143446296453476,0
5,Lower Saxony,2015-07-05,2015-08-09,0.178381070494652,0.178381070494652,0.178381070494652,0.178381070494652,0.178381070494652,0.178381070494652,0.178381070494652,0
6,Lower Saxony,2015-07-05,2015-08-16,-0.0509930327534676,-0.0509930327534676,-0.0509930327534676,-0.0509930327534676,-0.0509930327534676,-0.0509930327534676,-0.0509930327534676,0
1,North Rhine-Westphalia,2015-07-05,2015-07-12,-0.0416365973651409,-0.0416365973651409,-0.0416365973651409,-0.0416365973651409,-0.0416365973651409,-0.0416365973651409,-0.0416365973651409,0
2,North Rhine-Westphalia,2015-07-05,2015-07-19,-0.0185137540102005,-0.0185137540102005,-0.0185137540102005,-0.0185137540102005,-0.0185137540102005,-0.0185137540102005,-0.0185137540102005,0
3,North Rhine-Westphalia,2015-07-05,2015-07-26,-0.0572521761059761,-0.0572521761059761,-0.0572521761059761,-0.0572521761059761,-0.0572521761059761,-0.0572521761059761,-0.0572521761059761,0
4,North Rhine-Westphalia,2015-07-05,2015-08-02,-0.138199329376221,-0.138199329376221,-0.138199329376221,-0.138199329376221,-0.138199329376221,-0.138199329376221,-0.138199329376221,0
5,North Rhine-Westphalia,2015-07-05,2015-08-09,0.135237902402878,0.135237902402878,0.135237902402878,0.135237902402878,0.135237902402878,0.135237902402878,0.135237902402878,0
6,North Rhine-Westphalia,2015-07-05,2015-08-16,-0.0137735642492771,-0.0137735642492771,-0.0137735642492771,-0.0137735642492771,-0.0137735642492771,-0.0137735642492771,-0.0137735642492771,0
1,Rhineland-Palatinate,2015-07-05,2015-07-12,-0.119843222200871,-0.119843222200871,-0.119843222200871,-0.119843222200871,-0.119843222200871,-0.119843222200871,-0.119843222200871,0
2,Rhineland-Palatinate,2015-07-05,2015-07-19,-0.0268570929765701,-0.0268570929765701,-0.0268570929765701,-0.0268570929765701,-0.0268570929765701,-0.0268570929765701,-0.0268570929765701,0
3,Rhineland-Palatinate,2015-07-05,2015-07-26,0.0872148051857948,0.0872148051857948,0.0872148051857948,0.0872148051857948,0.0872148051857948,0.0872148051857948,0.0872148051857948,0
4,Rhineland-Palatinate,2015-07-05,2015-08-02,-0.129638090729713,-0.129638090729713,-0.129638090729713,-0.129638090729713,-0.129638090729713,-0.129638090729713,-0.129638090729713,0
5,Rhineland-Palatinate,2015-07-05,2015-08-09,0.277917116880417,0.277917116880417,0.277917116880417,0.277917116880417,0.277917116880417,0.277917116880417,0.277917116880417,0
6,Rhineland-Palatinate,2015-07-05,2015-08-16,-0.115672118961811,-0.115672118961811,-0.115672118961811,-0.115672118961811,-0.115672118961811,-0.115672118961811,-0.115672118961811,0
1,Saarland,2015-07-05,2015-07-12,-0.0484011843800545,-0.0484011843800545,-0.0484011843800545,-0.0484011843800545,-0.0484011843800545,-0.0484011843800545,-0.0484011843800545,0
2,Saarland,2015-07-05,2015-07-19,-0.0130780786275864,-0.0130780786275864,-0.0130780786275864,-0.0130780786275864,-0.0130780786275864,-0.0130780786275864,-0.0130780786275864,0
3,Saarland,2015-07-05,2015-07-26,0.0513296350836754,0.0513296350836754,0.0513296350836754,0.0513296350836754,0.0513296350836754,0.0513296350836754,0.0513296350836754,0
4,Saarland,2015-07-05,2015-08-02,-0.0060401912778616,-0.0060401912778616,-0.0060401912778616,-0.0060401912778616,-0.0060401912778616,-0.0060401912778616,-0.0060401912778616,0
5,Saarland,2015-07-05,2015-08-09,0.0797957852482796,0.0797957852482796,0.0797957852482796,0.0797957852482796,0.0797957852482796,0.0797957852482796,0.0797957852482796,0
6,Saarland,2015-07-05,2015-08-16,-0.0838990062475204,-0.0838990062475204,-0.0838990062475204,-0.0838990062475204,-0.0838990062475204,-0.0838990062475204,-0.0838990062475204,0
1,Saxony,2015-07-05,2015-07-12,-0.117910750210285,-0.117910750210285,-0.117910750210285,-0.117910750210285,-0.117910750210285,-0.117910750210285,-0.117910750210285,0
2,Saxony,2015-07-05,2015-07-19,-0.131279647350311,-0.131279647350311,-0.131279647350311,-0.131279647350311,-0.131279647350311,-0.131279647350311,-0.131279647350311,0
3,Saxony,2015-07-05,2015-07-26,0.166444852948189,0.166444852948189,0.166444852948189,0.166444852948189,0.166444852948189,0.166444852948189,0.166444852948189,0
4,Saxony,2015-07-05,2015-08-02,-0.084989458322525,-0.084989458322525,-0.084989458322525,-0.084989458322525,-0.084989458322525,-0.084989458322525,-0.084989458322525,0
5,Saxony,2015-07-05,2015-08-09,-0.345253467559814,-0.345253467559814,-0.345253467559814,-0.345253467559814,-0.345253467559814,-0.345253467559814,-0.345253467559814,0
6,Saxony,2015-07-05,2015-08-16,-0.38674658536911,-0.38674658536911,-0.38674658536911,-0.38674658536911,-0.38674658536911,-0.38674658536911,-0.38674658536911,0
1,Saxony-Anhalt,2015-07-05,2015-07-12,-0.055698785930872,-0.055698785930872,-0.055698785930872,-0.055698785930872,-0.055698785930872,-0.055698785930872,-0.055698785930872,0
2,Saxony-Anhalt,2015-07-05,2015-07-19,-0.104057595133781,-0.104057595133781,-0.104057595133781,-0.104057595133781,-0.104057595133781,-0.104057595133781,-0.104057595133781,0
3,Saxony-Anhalt,2015-07-05,2015-07-26,0.0937530398368835,0.0937530398368835,0.0937530398368835,0.0937530398368835,0.0937530398368835,0.0937530398368835,0.0937530398368835,0
4,Saxony-Anhalt,2015-07-05,2015-08-02,-0.344568133354187,-0.344568133354187,-0.344568133354187,-0.344568133354187,-0.344568133354187,-0.344568133354187,-0.344568133354187,0
5,Saxony-Anhalt,2015-07-05,2015-08-09,0.179637908935547,0.179637908935547,0.179637908935547,0.179637908935547,0.179637908935547,0.179637908935547,0.179637908935547,0
6,Saxony-Anhalt,2015-07-05,2015-08-16,-0.787016451358795,-0.787016451358795,-0.787016451358795,-0.787016451358795,-0.787016451358795,-0.787016451358795,-0.787016451358795,0
1,Schleswig-Holstein,2015-07-05,2015-07-12,-0.065327987074852,-0.065327987074852,-0.065327987074852,-0.065327987074852,-0.065327987074852,-0.065327987074852,-0.065327987074852,0
2,Schleswig-Holstein,2015-07-05,2015-07-19,-0.00210203230381012,-0.00210203230381012,-0.00210203230381012,-0.00210203230381012,-0.00210203230381012,-0.00210203230381012,-0.00210203230381012,0
3,Schleswig-Holstein,2015-07-05,2015-07-26,-0.0227102860808372,-0.0227102860808372,-0.0227102860808372,-0.0227102860808372,-0.0227102860808372,-0.0227102860808372,-0.0227102860808372,0
4,Schleswig-Holstein,2015-07-05,2015-08-02,0.0469614788889885,0.0469614788889885,0.0469614788889885,0.0469614788889885,0.0469614788889885,0.0469614788889885,0.0469614788889885,0
5,Schleswig-Holstein,2015-07-05,2015-08-09,0.112927243113518,0.112927243113518,0.112927243113518,0.112927243113518,0.112927243113518,0.112927243113518,0.112927243113518,0
6,Schleswig-Holstein,2015-07-05,2015-08-16,0.0182836055755615,0.0182836055755615,0.0182836055755615,0.0182836055755615,0.0182836055755615,0.0182836055755615,0.0182836055755615,0
1,Thuringia,2015-07-05,2015-07-12,-0.0253259390592575,-0.0253259390592575,-0.0253259390592575,-0.0253259390592575,-0.0253259390592575,-0.0253259390592575,-0.0253259390592575,0
2,Thuringia,2015-07-05,2015-07-19,-0.204881101846695,-0.204881101846695,-0.204881101846695,-0.204881101846695,-0.204881101846695,-0.204881101846695,-0.204881101846695,0
3,Thuringia,2015-07-05,2015-07-26,0.355710297822952,0.355710297822952,0.355710297822952,0.355710297822952,0.355710297822952,0.355710297822952,0.355710297822952,0
4,Thuringia,2015-07-05,2015-08-02,-0.0247622597962618,-0.0247622597962618,-0.0247622597962618,-0.0247622597962618,-0.0247622597962618,-0.0247622597962618,-0.0247622597962618,0
5,Thuringia,2015-07-05,2015-08-09,0.425299525260925,0.425299525260925,0.425299525260925,0.425299525260925,0.425299525260925,0.425299525260925,0.425299525260925,0
6,Thuringia,2015-07-05,2015-08-16,-0.630840361118317,-0.630840361118317,-0.630840361118317,-0.630840361118317,-0.630840361118317,-0.630840361118317,-0.630840361118317,0
1,Baden-Württemberg,2015-07-12,2015-07-19,-0.0776145979762077,-0.0776145979762077,-0.0776145979762077,-0.0776145979762077,-0.0776145979762077,-0.0776145979762077,-0.0776145979762077,0
2,Baden-Württemberg,2015-07-12,2015-07-26,-0.00665955245494843,-0.00665955245494843,-0.00665955245494843,-0.00665955245494843,-0.00665955245494843,-0.00665955245494843,-0.00665955245494843,0
3,Baden-Württemberg,2015-07-12,2015-08-02,0.237312257289886,0.237312257289886,0.237312257289886,0.237312257289886,0.237312257289886,0.237312257289886,0.237312257289886,0
4,Baden-Württemberg,2015-07-12,2015-08-09,-0.110007926821709,-0.110007926821709,-0.110007926821709,-0.110007926821709,-0.110007926821709,-0.110007926821709,-0.110007926821709,0
5,Baden-Württemberg,2015-07-12,2015-08-16,-0.0132712125778198,-0.0132712125778198,-0.0132712125778198,-0.0132712125778198,-0.0132712125778198,-0.0132712125778198,-0.0132712125778198,0
6,Baden-Württemberg,2015-07-12,2015-08-23,-0.0541780367493629,-0.0541780367493629,-0.0541780367493629,-0.0541780367493629,-0.0541780367493629,-0.0541780367493629,-0.0541780367493629,0
1,Bavaria,2015-07-12,2015-07-19,-0.269066154956818,-0.269066154956818,-0.269066154956818,-0.269066154956818,-0.269066154956818,-0.269066154956818,-0.269066154956818,0
2,Bavaria,2015-07-12,2015-07-26,0.105316504836082,0.105316504836082,0.105316504836082,0.105316504836082,0.105316504836082,0.105316504836082,0.105316504836082,0
3,Bavaria,2015-07-12,2015-08-02,0.450553715229034,0.450553715229034,0.450553715229034,0.450553715229034,0.450553715229034,0.450553715229034,0.450553715229034,0
4,Bavaria,2015-07-12,2015-08-09,-0.30605936050415,-0.30605936050415,-0.30605936050415,-0.30605936050415,-0.30605936050415,-0.30605936050415,-0.30605936050415,0
5,Bavaria,2015-07-12,2015-08-16,-0.0563709139823914,-0.0563709139823914,-0.0563709139823914,-0.0563709139823914,-0.0563709139823914,-0.0563709139823914,-0.0563709139823914,0
6,Bavaria,2015-07-12,2015-08-23,0.211855471134186,0.211855471134186,0.211855471134186,0.211855471134186,0.211855471134186,0.211855471134186,0.211855471134186,0
1,Berlin,2015-07-12,2015-07-19,0.0687298327684402,0.0687298327684402,0.0687298327684402,0.0687298327684402,0.0687298327684402,0.0687298327684402,0.0687298327684402,0
2,Berlin,2015-07-12,2015-07-26,0.0114600211381912,0.0114600211381912,0.0114600211381912,0.0114600211381912,0.0114600211381912,0.0114600211381912,0.0114600211381912,0
3,Berlin,2015-07-12,2015-08-02,0.153477147221565,0.153477147221565,0.153477147221565,0.153477147221565,0.153477147221565,0.153477147221565,0.153477147221565,0
4,Berlin,2015-07-12,2015-08-09,-0.0744807422161102,-0.0744807422161102,-0.0744807422161102,-0.0744807422161102,-0.0744807422161102,-0.0744807422161102,-0.0744807422161102,0
5,Berlin,2015-07-12,2015-08-16,0.182649523019791,0.182649523019791,0.182649523019791,0.182649523019791,0.182649523019791,0.182649523019791,0.182649523019791,0
6,Berlin,2015-07-12,2015-08-23,-0.0843468010425568,-0.0843468010425568,-0.0843468010425568,-0.0843468010425568,-0.0843468010425568,-0.0843468010425568,-0.0843468010425568,0
1,Brandenburg,2015-07-12,2015-07-19,-0.0612157061696053,-0.0612157061696053,-0.0612157061696053,-0.0612157061696053,-0.0612157061696053,-0.0612157061696053,-0.0612157061696053,0
2,Brandenburg,2015-07-12,2015-07-26,-0.0820034593343735,-0.0820034593343735,-0.0820034593343735,-0.0820034593343735,-0.0820034593343735,-0.0820034593343735,-0.0820034593343735,0
3,Brandenburg,2015-07-12,2015-08-02,0.168681651353836,0.168681651353836,0.168681651353836,0.168681651353836,0.168681651353836,0.168681651353836,0.168681651353836,0
4,Brandenburg,2015-07-12,2015-08-09,-0.0888436585664749,-0.0888436585664749,-0.0888436585664749,-0.0888436585664749,-0.0888436585664749,-0.0888436585664749,-0.0888436585664749,0
5,Brandenburg,2015-07-12,2015-08-16,0.22946809232235,0.22946809232235,0.22946809232235,0.22946809232235,0.22946809232235,0.22946809232235,0.22946809232235,0
6,Brandenburg,2015-07-12,2015-08-23,-0.303497970104218,-0.303497970104218,-0.303497970104218,-0.303497970104218,-0.303497970104218,-0.303497970104218,-0.303497970104218,0
1,Bremen,2015-07-12,2015-07-19,-0.0123930647969246,-0.0123930647969246,-0.0123930647969246,-0.0123930647969246,-0.0123930647969246,-0.0123930647969246,-0.0123930647969246,0
2,Bremen,2015-07-12,2015-07-26,-0.00622425973415375,-0.00622425973415375,-0.00622425973415375,-0.00622425973415375,-0.00622425973415375,-0.00622425973415375,-0.00622425973415375,0
3,Bremen,2015-07-12,2015-08-02,0.00492225587368011,0.00492225587368011,0.00492225587368011,0.00492225587368011,0.00492225587368011,0.00492225587368011,0.00492225587368011,0
4,Bremen,2015-07-12,2015-08-09,-0.123815581202507,-0.123815581202507,-0.123815581202507,-0.123815581202507,-0.123815581202507,-0.123815581202507,-0.123815581202507,0
5,Bremen,2015-07-12,2015-08-16,0.108350619673729,0.108350619673729,0.108350619673729,0.108350619673729,0.108350619673729,0.108350619673729,0.108350619673729,0
6,Bremen,2015-07-12,2015-08-23,0.0457510128617287,0.0457510128617287,0.0457510128617287,0.0457510128617287,0.0457510128617287,0.0457510128617287,0.0457510128617287,0
1,Hamburg,2015-07-12,2015-07-19,0.0366464853286743,0.0366464853286743,0.0366464853286743,0.0366464853286743,0.0366464853286743,0.0366464853286743,0.0366464853286743,0
2,Hamburg,2015-07-12,2015-07-26,-0.0939250960946083,-0.0939250960946083,-0.0939250960946083,-0.0939250960946083,-0.0939250960946083,-0.0939250960946083,-0.0939250960946083,0
3,Hamburg,2015-07-12,2015-08-02,0.223637729883194,0.223637729883194,0.223637729883194,0.223637729883194,0.223637729883194,0.223637729883194,0.223637729883194,0
4,Hamburg,2015-07-12,2015-08-09,-0.0547703020274639,-0.0547703020274639,-0.0547703020274639,-0.0547703020274639,-0.0547703020274639,-0.0547703020274639,-0.0547703020274639,0
5,Hamburg,2015-07-12,2015-08-16,0.509121179580688,0.509121179580688,0.509121179580688,0.509121179580688,0.509121179580688,0.509121179580688,0.509121179580688,0
6,Hamburg,2015-07-12,2015-08-23,-0.195686712861061,-0.195686712861061,-0.195686712861061,-0.195686712861061,-0.195686712861061,-0.195686712861061,-0.195686712861061,0
1,Hesse,2015-07-12,2015-07-19,-0.045224767178297,-0.045224767178297,-0.045224767178297,-0.045224767178297,-0.045224767178297,-0.045224767178297,-0.045224767178297,0
2,Hesse,2015-07-12,2015-07-26,-0.0258256196975708,-0.0258256196975708,-0.0258256196975708,-0.0258256196975708,-0.0258256196975708,-0.0258256196975708,-0.0258256196975708,0
3,Hesse,2015-07-12,2015-08-02,0.122863464057446,0.122863464057446,0.122863464057446,0.122863464057446,0.122863464057446,0.122863464057446,0.122863464057446,0
4,Hesse,2015-07-12,2015-08-09,-0.127032265067101,-0.127032265067101,-0.127032265067101,-0.127032265067101,-0.127032265067101,-0.127032265067101,-0.127032265067101,0
5,Hesse,2015-07-12,2015-08-16,0.0850058495998383,0.0850058495998383,0.0850058495998383,0.0850058495998383,0.0850058495998383,0.0850058495998383,0.0850058495998383,0
6,Hesse,2015-07-12,2015-08-23,-0.0869776606559753,-0.0869776606559753,-0.0869776606559753,-0.0869776606559753,-0.0869776606559753,-0.0869776606559753,-0.0869776606559753,0
1,Mecklenburg-Vorpommern,2015-07-12,2015-07-19,0.15121391415596,0.15121391415596,0.15121391415596,0.15121391415596,0.15121391415596,0.15121391415596,0.15121391415596,0
2,Mecklenburg-Vorpommern,2015-07-12,2015-07-26,-0.20789946615696,-0.20789946615696,-0.20789946615696,-0.20789946615696,-0.20789946615696,-0.20789946615696,-0.20789946615696,0
3,Mecklenburg-Vorpommern,2015-07-12,2015-08-02,0.18742623925209,0.18742623925209,0.18742623925209,0.18742623925209,0.18742623925209,0.18742623925209,0.18742623925209,0
4,Mecklenburg-Vorpommern,2015-07-12,2015-08-09,-0.115741312503815,-0.115741312503815,-0.115741312503815,-0.115741312503815,-0.115741312503815,-0.115741312503815,-0.115741312503815,0
5,Mecklenburg-Vorpommern,2015-07-12,2015-08-16,0.440657407045364,0.440657407045364,0.440657407045364,0.440657407045364,0.440657407045364,0.440657407045364,0.440657407045364,0
6,Mecklenburg-Vorpommern,2015-07-12,2015-08-23,-0.592104732990265,-0.592104732990265,-0.592104732990265,-0.592104732990265,-0.592104732990265,-0.592104732990265,-0.592104732990265,0
1,Lower Saxony,2015-07-12,2015-07-19,-0.121735997498035,-0.121735997498035,-0.121735997498035,-0.121735997498035,-0.121735997498035,-0.121735997498035,-0.121735997498035,0
2,Lower Saxony,2015-07-12,2015-07-26,-0.00920338928699493,-0.00920338928699493,-0.00920338928699493,-0.00920338928699493,-0.00920338928699493,-0.00920338928699493,-0.00920338928699493,0
3,Lower Saxony,2015-07-12,2015-08-02,0.0409740209579468,0.0409740209579468,0.0409740209579468,0.0409740209579468,0.0409740209579468,0.0409740209579468,0.0409740209579468,0
4,Lower Saxony,2015-07-12,2015-08-09,-0.137982070446014,-0.137982070446014,-0.137982070446014,-0.137982070446014,-0.137982070446014,-0.137982070446014,-0.137982070446014,0
5,Lower Saxony,2015-07-12,2015-08-16,0.160494238138199,0.160494238138199,0.160494238138199,0.160494238138199,0.160494238138199,0.160494238138199,0.160494238138199,0
6,Lower Saxony,2015-07-12,2015-08-23,-0.0505299046635628,-0.0505299046635628,-0.0505299046635628,-0.0505299046635628,-0.0505299046635628,-0.0505299046635628,-0.0505299046635628,0
1,North Rhine-Westphalia,2015-07-12,2015-07-19,-0.017790399491787,-0.017790399491787,-0.017790399491787,-0.017790399491787,-0.017790399491787,-0.017790399491787,-0.017790399491787,0
2,North Rhine-Westphalia,2015-07-12,2015-07-26,-0.0374371111392975,-0.0374371111392975,-0.0374371111392975,-0.0374371111392975,-0.0374371111392975,-0.0374371111392975,-0.0374371111392975,0
3,North Rhine-Westphalia,2015-07-12,2015-08-02,0.0188961997628212,0.0188961997628212,0.0188961997628212,0.0188961997628212,0.0188961997628212,0.0188961997628212,0.0188961997628212,0
4,North Rhine-Westphalia,2015-07-12,2015-08-09,-0.138091579079628,-0.138091579079628,-0.138091579079628,-0.138091579079628,-0.138091579079628,-0.138091579079628,-0.138091579079628,0
5,North Rhine-Westphalia,2015-07-12,2015-08-16,0.10792775452137,0.10792775452137,0.10792775452137,0.10792775452137,0.10792775452137,0.10792775452137,0.10792775452137,0
